Experiment,Read Length,P-site Offset
GSM4475941,27,11
GSM4475941,28,11
GSM4475941,29,11
GSM4475941,30,12
GSM4475941,31,12
GSM4475942,25,11
GSM4475942,26,11
GSM4475942,27,11
GSM4475942,28,11
GSM4475942,29,11
GSM4475942,30,12
GSM4475943,25,11
GSM4475943,26,11
GSM4475943,27,11
GSM4475943,28,11
GSM4475943,29,11
GSM4475943,30,12
GSM4475944,28,11
GSM4475944,29,11
GSM4475944,30,12
GSM4475944,31,12
GSM4475944,32,12
GSM4475944,33,12
GSM4475944,34,12
GSM4475945,28,11
GSM4475945,29,11
GSM4475945,30,12
GSM4475945,31,12
GSM4475945,32,12
GSM4475945,33,12
GSM4475945,34,13
GSM4475946,25,11
GSM4475946,26,11
GSM4475946,27,11
GSM4475946,28,11
GSM4475946,29,11
GSM4475946,30,12
GSM4475947,26,11
GSM4475947,27,11
GSM4475947,28,11
GSM4475947,29,11
GSM4475947,30,12
GSM4475947,31,13
GSM4475948,26,11
GSM4475948,27,11
GSM4475948,28,11
GSM4475948,29,11
GSM4475948,30,12
GSM4475949,25,11
GSM4475949,26,11
GSM4475949,27,11
GSM4475949,28,11
GSM4475949,29,11
GSM4475949,30,12
GSM4475949,31,12
GSM4475949,32,12
GSM4475950,26,11
GSM4475950,27,11
GSM4475950,28,11
GSM4475950,29,11
GSM4475950,30,12
GSM4475950,31,12
GSM4475951,25,11
GSM4475951,26,11
GSM4475951,27,11
GSM4475951,28,11
GSM4475951,29,11
GSM4475951,30,12
GSM4475951,31,12
GSM4483515,24,11
GSM4483515,25,10
GSM4483515,26,10
GSM4483515,27,11
GSM4483515,28,13
GSM4483517,25,10
GSM4483517,26,10
GSM4483517,27,11
GSM4483517,28,11
GSM4483519,25,10
GSM4483519,26,11
GSM4483519,27,11
GSM4483519,28,11
GSM4483522,25,10
GSM4483522,26,10
GSM4483522,27,11
GSM4483524,25,10
GSM4483524,26,10
GSM4483524,27,11
GSM4483524,28,11
GSM4483526,22,11
GSM4483526,23,11
GSM4483526,24,10
GSM4483526,25,10
GSM4483526,26,10
GSM4483526,27,11
GSM4483529,25,10
GSM4483529,26,11
GSM4483529,27,11
GSM4483529,28,11
GSM4483531,26,11
GSM4483531,27,11
GSM4483531,28,11
GSM4483531,29,13
GSM4483533,26,10
GSM4483533,27,11
GSM4483533,28,11
GSM4483536,25,10
GSM4483536,26,10
GSM4483536,27,11
GSM4483536,28,11
GSM4483538,25,10
GSM4483538,26,10
GSM4483538,27,11
GSM4483538,28,11
GSM4483540,26,10
GSM4483540,27,11
GSM4483540,28,11
GSM4495446,33,15
GSM4495446,34,15
GSM4495446,35,15
GSM4495446,36,15
GSM4495446,37,15
GSM4495446,38,15
GSM4495447,33,15
GSM4495447,34,15
GSM4495447,35,15
GSM4495447,36,15
GSM4495447,37,15
GSM4495447,38,15
GSM4495447,39,15
GSM4495448,33,15
GSM4495448,34,15
GSM4495448,35,15
GSM4495448,36,15
GSM4495448,37,15
GSM4495448,38,15
GSM4495448,39,15
GSM4519101,27,11
GSM4519101,28,11
GSM4519101,29,11
GSM4519101,30,12
GSM4519101,31,12
GSM4519101,32,12
GSM4519102,27,11
GSM4519102,28,11
GSM4519102,29,11
GSM4519102,30,12
GSM4519102,31,12
GSM4519103,27,11
GSM4519103,28,11
GSM4519103,29,11
GSM4519103,30,12
GSM4519103,31,12
GSM4519104,28,11
GSM4519104,29,11
GSM4519104,30,12
GSM4519104,31,12
GSM4519105,26,11
GSM4519105,27,11
GSM4519105,28,11
GSM4519105,29,11
GSM4519105,30,12
GSM4519105,31,12
GSM4519106,27,11
GSM4519106,28,11
GSM4519106,29,11
GSM4519106,30,12
GSM4519106,31,12
GSM4519109,26,11
GSM4519109,27,11
GSM4519109,28,11
GSM4519109,29,11
GSM4519109,30,12
GSM4519109,31,12
GSM4519109,32,12
GSM4519109,33,12
GSM4519110,26,11
GSM4519110,27,11
GSM4519110,28,11
GSM4519110,29,11
GSM4519110,30,12
GSM4519110,31,12
GSM4519110,32,12
GSM4519110,33,12
GSM4519110,34,12
GSM4519111,25,11
GSM4519111,26,11
GSM4519111,27,11
GSM4519111,28,11
GSM4519111,29,11
GSM4519111,30,12
GSM4519111,31,12
GSM4519111,32,12
GSM4519111,33,12
GSM4519112,24,11
GSM4519112,25,11
GSM4519112,26,11
GSM4519112,27,11
GSM4519112,28,11
GSM4519112,29,11
GSM4519112,30,12
GSM4519112,31,12
GSM4519112,32,12
GSM4519113,25,12
GSM4519113,26,11
GSM4519113,27,11
GSM4519113,28,11
GSM4519113,29,11
GSM4519113,30,12
GSM4519113,31,12
GSM4519113,32,12
GSM4519113,33,12
GSM4519114,25,12
GSM4519114,26,11
GSM4519114,27,11
GSM4519114,28,11
GSM4519114,29,11
GSM4519114,30,12
GSM4519114,31,12
GSM4519114,32,12
GSM4519114,33,12
GSM4670762,26,11
GSM4670762,27,11
GSM4670762,28,11
GSM4670762,29,11
GSM4670762,30,12
GSM4670762,31,12
GSM4670763,27,11
GSM4670763,28,11
GSM4670763,29,11
GSM4670763,30,12
GSM4670764,27,11
GSM4670764,28,11
GSM4670764,29,11
GSM4670764,30,12
GSM4670764,31,12
GSM4670765,26,11
GSM4670765,27,11
GSM4670765,28,11
GSM4670765,29,11
GSM4670765,30,12
GSM4670765,31,12
GSM4670766,26,11
GSM4670766,27,11
GSM4670766,28,11
GSM4670766,29,11
GSM4670766,30,12
GSM4670767,27,11
GSM4670767,28,11
GSM4670767,29,11
GSM4670767,30,12
GSM4670767,31,12
GSM4550615,25,11
GSM4550615,26,11
GSM4550615,27,11
GSM4550615,28,11
GSM4550615,29,11
GSM4550615,30,12
GSM4550616,25,11
GSM4550616,26,11
GSM4550616,27,11
GSM4550616,28,11
GSM4550616,29,11
GSM4550616,30,12
GSM4550617,24,11
GSM4550617,25,11
GSM4550617,26,11
GSM4550617,27,11
GSM4550617,28,11
GSM4550617,29,11
GSM4550617,30,12
GSM4550618,25,11
GSM4550618,26,11
GSM4550618,27,11
GSM4550618,28,11
GSM4550618,29,11
GSM4550618,30,12
GSM4550618,31,12
GSM4588291,31,13
GSM4588291,32,14
GSM4588291,33,14
GSM4588291,34,14
GSM4588291,35,14
GSM4588291,36,14
GSM4588291,37,14
GSM4588291,38,14
GSM4588291,39,14
GSM4588291,40,14
GSM4588292,31,11
GSM4588292,32,14
GSM4588292,33,14
GSM4588292,34,14
GSM4588292,35,14
GSM4588292,36,14
GSM4588292,37,14
GSM4588292,38,14
GSM4588292,39,14
GSM4588292,40,14
GSM4588293,30,14
GSM4588293,31,14
GSM4588293,32,14
GSM4588293,33,14
GSM4588293,34,14
GSM4588293,35,14
GSM4588293,36,14
GSM4588293,37,14
GSM4588293,38,14
GSM4588293,39,14
GSM4588293,40,14
GSM4588294,31,14
GSM4588294,32,14
GSM4588294,33,14
GSM4588294,34,14
GSM4588294,35,14
GSM4588294,36,14
GSM4588294,37,14
GSM4588294,38,14
GSM4588294,39,14
GSM4588294,40,14
GSM4588295,31,14
GSM4588295,32,15
GSM4588295,33,14
GSM4588295,34,14
GSM4588295,35,14
GSM4588295,36,14
GSM4588295,37,14
GSM4588295,38,14
GSM4588295,39,14
GSM4588295,40,14
GSM4588296,31,15
GSM4588296,32,14
GSM4588296,33,14
GSM4588296,34,14
GSM4588296,35,14
GSM4588296,36,14
GSM4588296,37,14
GSM4588296,38,14
GSM4588296,39,14
GSM4588296,40,14
GSM4618177,27,11
GSM4618177,28,11
GSM4618177,29,12
GSM4618177,30,12
GSM4618178,26,10
GSM4618178,27,11
GSM4618178,28,11
GSM4618178,29,12
GSM4618178,30,12
GSM4618179,26,10
GSM4618179,27,11
GSM4618179,28,11
GSM4618179,29,12
GSM4618179,30,12
GSM4618180,26,11
GSM4618180,27,11
GSM4618180,28,11
GSM4618180,29,12
GSM4618180,30,12
GSM4618181,26,11
GSM4618181,27,11
GSM4618181,28,11
GSM4618181,29,12
GSM4618181,30,12
GSM4711286,25,11
GSM4711286,26,12
GSM4711286,27,13
GSM4711286,28,14
GSM4711289,26,11
GSM4711289,27,11
GSM4711289,28,13
GSM4711292,26,10
GSM4711292,27,11
GSM4711292,28,13
GSM4711295,25,10
GSM4711295,26,10
GSM4711295,27,11
GSM4711295,28,13
GSM4711298,25,10
GSM4711298,26,10
GSM4711298,27,11
GSM4711301,25,10
GSM4711301,26,10
GSM4711301,27,12
GSM4711304,25,11
GSM4711304,26,10
GSM4711304,27,11
GSM4711307,25,10
GSM4711307,26,10
GSM4711307,27,11
GSM4711310,26,11
GSM4711310,27,11
GSM4711310,28,13
GSM4711313,26,11
GSM4711313,27,11
GSM4711313,28,13
GSM4711316,26,11
GSM4711316,27,11
GSM4711316,28,11
GSM4711319,26,10
GSM4711319,27,11
GSM4711319,28,13
GSM4715688,22,11
GSM4715688,23,11
GSM4715688,24,11
GSM4715688,25,11
GSM4715688,26,11
GSM4715688,27,11
GSM4715688,28,10
GSM4715688,29,11
GSM4715688,30,11
GSM4715688,31,11
GSM4715689,22,11
GSM4715689,23,11
GSM4715689,24,11
GSM4715689,25,11
GSM4715689,26,11
GSM4715689,27,11
GSM4715689,28,10
GSM4715689,29,11
GSM4715689,30,11
GSM4736512,25,11
GSM4736512,26,11
GSM4736512,27,11
GSM4736512,28,11
GSM4736512,29,11
GSM4736514,24,11
GSM4736514,25,11
GSM4736514,26,11
GSM4736514,27,11
GSM4736514,28,11
GSM4736514,29,11
GSM4736516,24,11
GSM4736516,25,11
GSM4736516,26,11
GSM4736516,27,11
GSM4736516,28,11
GSM4736516,29,11
GSM4736518,23,11
GSM4736518,24,11
GSM4736518,25,11
GSM4736518,26,11
GSM4736518,27,11
GSM4736518,28,11
GSM4736518,29,11
GSM4736522,23,11
GSM4736522,24,11
GSM4736522,25,11
GSM4736522,26,11
GSM4736522,27,11
GSM4736522,28,11
GSM4736522,29,11
GSM4736522,30,11
GSM4736523,25,11
GSM4736523,26,11
GSM4736523,27,11
GSM4736523,28,11
GSM4736523,29,11
GSM4736524,25,11
GSM4736524,26,11
GSM4736524,27,11
GSM4736524,28,11
GSM4736524,29,11
GSM4736524,30,12
GSM4736526,24,11
GSM4736526,25,11
GSM4736526,26,11
GSM4736526,27,11
GSM4736526,28,11
GSM4736526,29,11
GSM4736526,30,12
GSM4751855,28,13
GSM4751855,29,13
GSM4751855,30,13
GSM4751855,31,13
GSM4751855,32,14
GSM4751855,33,14
GSM4751855,34,14
GSM4751856,28,13
GSM4751856,29,13
GSM4751856,30,13
GSM4751856,31,13
GSM4751856,32,14
GSM4751856,33,14
GSM4751856,34,14
GSM4751857,27,10
GSM4751857,28,10
GSM4751857,29,11
GSM4751857,30,13
GSM4751857,31,13
GSM4751857,32,14
GSM4751857,33,14
GSM4751857,34,15
GSM4751858,26,14
GSM4751858,27,13
GSM4751858,28,10
GSM4751858,29,11
GSM4751858,30,13
GSM4751858,31,13
GSM4751858,32,14
GSM4751858,33,14
GSM4751858,34,15
GSM4751859,28,10
GSM4751859,29,13
GSM4751859,30,13
GSM4751859,31,13
GSM4751859,32,14
GSM4751859,33,14
GSM4751859,34,15
GSM4751860,28,10
GSM4751860,29,11
GSM4751860,30,13
GSM4751860,31,13
GSM4751860,32,14
GSM4751860,33,14
GSM4751860,34,15
GSM4751861,25,13
GSM4751861,26,13
GSM4751861,27,13
GSM4751861,28,13
GSM4751861,29,11
GSM4751861,30,13
GSM4751861,31,13
GSM4751861,32,14
GSM4751861,33,14
GSM4751861,34,15
GSM4751862,25,13
GSM4751862,26,14
GSM4751862,27,13
GSM4751862,28,13
GSM4751862,29,11
GSM4751862,30,13
GSM4751862,31,13
GSM4751862,32,14
GSM4751862,33,14
GSM4751862,34,15
GSM4751863,26,13
GSM4751863,27,13
GSM4751863,28,13
GSM4751863,29,11
GSM4751863,30,13
GSM4751863,31,13
GSM4751863,32,14
GSM4751863,33,14
GSM4751863,34,15
GSM4751864,26,13
GSM4751864,27,13
GSM4751864,28,13
GSM4751864,29,11
GSM4751864,30,13
GSM4751864,31,13
GSM4751864,32,14
GSM4751864,33,14
GSM4751864,34,15
GSM4787156,24,11
GSM4787156,25,11
GSM4787156,26,11
GSM4787156,27,11
GSM4787156,28,11
GSM4787156,29,11
GSM4787156,30,12
GSM4787157,23,11
GSM4787157,24,11
GSM4787157,25,11
GSM4787157,26,11
GSM4787157,27,11
GSM4787157,28,11
GSM4787157,29,11
GSM4787157,30,12
GSM4787163,29,13
GSM4787163,30,13
GSM4787163,31,13
GSM4787163,32,13
GSM4787163,33,13
GSM4787163,34,13
GSM4787163,35,13
GSM4787164,29,13
GSM4787164,30,13
GSM4787164,31,13
GSM4787164,32,13
GSM4787164,33,13
GSM4787164,34,13
GSM4787164,35,13
GSM4787165,29,13
GSM4787165,30,13
GSM4787165,31,13
GSM4787165,32,13
GSM4787165,33,13
GSM4787165,34,13
GSM4787165,35,13
GSM4787166,30,13
GSM4787166,31,13
GSM4787166,32,13
GSM4787166,33,13
GSM4787166,34,13
GSM4787166,35,13
GSM4787166,36,13
GSM4787167,28,13
GSM4787167,29,13
GSM4787167,30,13
GSM4787167,31,13
GSM4787167,32,13
GSM4787167,33,13
GSM4787167,34,13
GSM4787167,35,13
GSM4787167,36,13
GSM4787170,29,13
GSM4787170,30,13
GSM4787170,31,13
GSM4787170,32,13
GSM4787170,33,13
GSM4787170,34,13
GSM4787170,35,13
GSM4787170,36,13
GSM4787171,29,13
GSM4787171,30,13
GSM4787171,31,13
GSM4787171,32,13
GSM4787171,33,14
GSM4787171,34,13
GSM4787171,35,13
GSM4787171,36,13
GSM4787171,37,14
GSM4787172,29,13
GSM4787172,30,13
GSM4787172,31,13
GSM4787172,32,13
GSM4787172,33,13
GSM4787172,34,13
GSM4787172,35,13
GSM4787172,36,13
GSM4787172,37,14
GSM4787173,29,13
GSM4787173,30,13
GSM4787173,31,13
GSM4787173,32,13
GSM4787173,33,13
GSM4787173,34,13
GSM4787173,35,13
GSM4787173,36,13
GSM4787173,37,14
GSM4787174,29,13
GSM4787174,30,13
GSM4787174,31,13
GSM4787174,32,13
GSM4787174,33,13
GSM4787174,34,13
GSM4787174,35,13
GSM4787174,36,13
GSM4787175,29,13
GSM4787175,30,13
GSM4787175,31,13
GSM4787175,32,13
GSM4787175,33,13
GSM4787175,34,13
GSM4787175,35,13
GSM4787175,36,13
GSM4787176,28,13
GSM4787176,29,13
GSM4787176,30,13
GSM4787176,31,13
GSM4787176,32,13
GSM4787176,33,13
GSM4787176,34,13
GSM4787176,35,13
GSM4787176,36,13
GSM4787177,29,13
GSM4787177,30,13
GSM4787177,31,13
GSM4787177,32,13
GSM4787177,33,13
GSM4787177,34,13
GSM4787177,35,13
GSM4787177,36,13
GSM4787177,37,14
GSM4787178,27,13
GSM4787178,28,13
GSM4787178,29,13
GSM4787178,30,13
GSM4787178,31,13
GSM4787178,32,13
GSM4787178,33,13
GSM4787178,34,13
GSM4787178,35,13
GSM4787179,27,13
GSM4787179,28,13
GSM4787179,29,13
GSM4787179,30,13
GSM4787179,31,13
GSM4787179,32,13
GSM4787179,33,13
GSM4787179,34,13
GSM4787179,35,13
GSM4787180,27,13
GSM4787180,28,13
GSM4787180,29,13
GSM4787180,30,13
GSM4787180,31,13
GSM4787180,32,13
GSM4787180,33,13
GSM4787180,34,13
GSM4787180,35,13
GSM4787182,28,13
GSM4787182,29,13
GSM4787182,30,13
GSM4787182,31,13
GSM4787182,32,13
GSM4787182,33,13
GSM4787182,34,13
GSM4787182,35,13
GSM4787182,36,14
GSM4787184,26,13
GSM4787184,27,13
GSM4787184,28,13
GSM4787184,29,13
GSM4787184,30,13
GSM4787184,31,13
GSM4787184,32,13
GSM4787184,33,13
GSM4787184,34,13
GSM4787184,35,13
GSM4787184,36,13
GSM4793171,27,11
GSM4793171,28,11
GSM4793171,29,11
GSM4793171,30,12
GSM4793172,27,11
GSM4793172,28,11
GSM4793172,29,11
GSM4793172,30,12
GSM4793173,27,11
GSM4793173,28,11
GSM4793173,29,11
GSM4793173,30,12
GSM4832653,27,11
GSM4832653,28,11
GSM4832653,29,11
GSM4832653,30,11
GSM4832654,27,11
GSM4832654,28,11
GSM4832654,29,11
GSM4832654,30,11
GSM4832655,27,11
GSM4832655,28,11
GSM4832655,29,11
GSM4832655,30,11
GSM4832656,27,11
GSM4832656,28,11
GSM4832656,29,11
GSM4832656,30,11
GSM4832657,26,10
GSM4832657,27,11
GSM4832657,28,11
GSM4832658,26,11
GSM4832658,27,11
GSM4832658,28,11
GSM4832658,29,11
GSM4832658,30,12
GSM4879486,27,11
GSM4879486,28,11
GSM4879486,29,11
GSM4879486,30,12
GSM4879486,31,12
GSM4879486,32,13
GSM4879487,26,12
GSM4879487,27,13
GSM4879487,28,12
GSM4879487,29,13
GSM4879487,30,12
GSM4879487,31,12
GSM4879487,32,12
GSM4879487,33,13
GSM4886541,27,11
GSM4886541,28,11
GSM4886541,29,11
GSM4886541,30,12
GSM4886541,31,12
GSM4886542,27,11
GSM4886542,28,11
GSM4886542,29,11
GSM4886542,30,12
GSM4886542,31,12
GSM4886543,27,11
GSM4886543,28,11
GSM4886543,29,11
GSM4886543,30,12
GSM4886543,31,12
GSM4904520,21,14
GSM4904520,22,14
GSM4904520,23,14
GSM4904520,24,14
GSM4904520,25,11
GSM4904520,26,15
GSM4904520,27,14
GSM4904520,28,14
GSM4904520,29,14
GSM4904520,30,14
GSM4904520,31,14
GSM4904520,32,14
GSM4904520,33,14
GSM4904520,34,15
GSM4904520,35,15
GSM4958135,24,11
GSM4958135,25,11
GSM4958135,26,12
GSM4958135,27,11
GSM4958135,28,11
GSM4958135,29,11
GSM4958135,30,12
GSM4958136,23,11
GSM4958136,24,11
GSM4958136,25,11
GSM4958136,26,12
GSM4958136,27,11
GSM4958136,28,11
GSM4958136,29,11
GSM4958136,30,12
GSM4958137,26,11
GSM4958137,27,11
GSM4958137,28,11
GSM4958137,29,11
GSM4958137,30,12
GSM4958138,25,11
GSM4958138,26,11
GSM4958138,27,11
GSM4958138,28,11
GSM4958138,29,11
GSM4958138,30,12
GSM4958139,25,11
GSM4958139,26,11
GSM4958139,27,11
GSM4958139,28,11
GSM4958139,29,11
GSM4958139,30,12
GSM4958140,25,11
GSM4958140,26,11
GSM4958140,27,11
GSM4958140,28,11
GSM4958140,29,11
GSM4958140,30,12
GSM4958153,25,11
GSM4958153,26,12
GSM4958153,27,12
GSM4958153,28,11
GSM4958153,29,11
GSM4958153,30,12
GSM4958153,31,12
GSM4958153,32,12
GSM4958154,24,11
GSM4958154,25,11
GSM4958154,26,12
GSM4958154,27,12
GSM4958154,28,11
GSM4958154,29,11
GSM4958154,30,12
GSM4958154,31,12
GSM4958155,24,11
GSM4958155,25,11
GSM4958155,26,12
GSM4958155,27,11
GSM4958155,28,11
GSM4958155,29,11
GSM4958155,30,12
GSM4958155,31,12
GSM4958156,25,11
GSM4958156,26,12
GSM4958156,27,12
GSM4958156,28,12
GSM4958156,29,11
GSM4958156,30,12
GSM4958156,31,12
GSM4958156,32,13
GSM4958157,24,11
GSM4958157,25,11
GSM4958157,26,12
GSM4958157,27,12
GSM4958157,28,11
GSM4958157,29,11
GSM4958157,30,12
GSM4958157,31,12
GSM4958158,25,12
GSM4958158,26,12
GSM4958158,27,12
GSM4958158,28,11
GSM4958158,29,11
GSM4958158,30,12
GSM4958158,31,12
GSM4958158,32,13
GSM4958165,26,12
GSM4958165,27,12
GSM4958165,28,12
GSM4958165,29,11
GSM4958165,30,12
GSM4958165,31,12
GSM4958165,32,13
GSM4958165,33,13
GSM4958166,26,12
GSM4958166,27,12
GSM4958166,28,11
GSM4958166,29,11
GSM4958166,30,12
GSM4958166,31,12
GSM4958166,32,12
GSM4958167,24,12
GSM4958167,25,11
GSM4958167,26,12
GSM4958167,27,12
GSM4958167,28,12
GSM4958167,29,11
GSM4958167,30,12
GSM4958167,31,12
GSM4958167,32,13
GSM4958168,24,12
GSM4958168,25,11
GSM4958168,26,12
GSM4958168,27,12
GSM4958168,28,11
GSM4958168,29,11
GSM4958168,30,12
GSM4958168,31,12
GSM4958169,25,11
GSM4958169,26,12
GSM4958169,27,12
GSM4958169,28,11
GSM4958169,29,11
GSM4958169,30,12
GSM4958169,31,12
GSM4958170,25,11
GSM4958170,26,12
GSM4958170,27,12
GSM4958170,28,12
GSM4958170,29,11
GSM4958170,30,12
GSM4958170,31,12
GSM4958170,32,12
GSM4958177,24,12
GSM4958177,25,12
GSM4958177,26,12
GSM4958177,27,12
GSM4958177,28,12
GSM4958177,29,11
GSM4958177,30,12
GSM4958177,31,12
GSM4958177,32,13
GSM4958178,24,12
GSM4958178,25,11
GSM4958178,26,12
GSM4958178,27,12
GSM4958178,28,12
GSM4958178,29,11
GSM4958178,30,12
GSM4958178,31,12
GSM4958178,32,12
GSM4958179,24,12
GSM4958179,25,11
GSM4958179,26,12
GSM4958179,27,12
GSM4958179,28,11
GSM4958179,29,11
GSM4958179,30,12
GSM4958179,31,12
GSM4958180,25,12
GSM4958180,26,12
GSM4958180,27,12
GSM4958180,28,12
GSM4958180,29,11
GSM4958180,30,12
GSM4958180,31,12
GSM4958180,32,13
GSM4958181,24,12
GSM4958181,25,11
GSM4958181,26,12
GSM4958181,27,12
GSM4958181,28,11
GSM4958181,29,11
GSM4958181,30,12
GSM4958181,31,12
GSM4958182,25,11
GSM4958182,26,12
GSM4958182,27,11
GSM4958182,28,11
GSM4958182,29,11
GSM4958182,30,12
GSM4958182,31,12
GSM4958189,26,12
GSM4958189,27,12
GSM4958189,28,12
GSM4958189,29,11
GSM4958189,30,12
GSM4958189,31,12
GSM4958189,32,13
GSM4958190,28,11
GSM4958190,29,11
GSM4958190,30,12
GSM4958190,31,12
GSM4958190,32,13
GSM4958191,27,12
GSM4958191,28,11
GSM4958191,29,11
GSM4958191,30,12
GSM4958191,31,12
GSM4958191,32,13
GSM4958192,28,12
GSM4958192,29,11
GSM4958192,30,12
GSM4958192,31,12
GSM4958192,32,13
GSM4958192,33,13
GSM4958193,26,12
GSM4958193,27,11
GSM4958193,28,11
GSM4958193,29,11
GSM4958193,30,12
GSM4958193,31,12
GSM4958194,26,12
GSM4958194,27,12
GSM4958194,28,11
GSM4958194,29,11
GSM4958194,30,12
GSM4958194,31,12
GSM4958194,32,12
GSM4958201,26,12
GSM4958201,27,11
GSM4958201,28,11
GSM4958201,29,11
GSM4958201,30,12
GSM4958201,31,12
GSM4958201,32,12
GSM4958202,25,11
GSM4958202,26,12
GSM4958202,27,11
GSM4958202,28,11
GSM4958202,29,11
GSM4958202,30,12
GSM4958202,31,12
GSM4958203,27,12
GSM4958203,28,11
GSM4958203,29,11
GSM4958203,30,12
GSM4958203,31,12
GSM4958203,32,12
GSM4958204,27,11
GSM4958204,28,11
GSM4958204,29,11
GSM4958204,30,12
GSM4958204,31,12
GSM4958205,26,12
GSM4958205,27,11
GSM4958205,28,11
GSM4958205,29,11
GSM4958205,30,12
GSM4958205,31,12
GSM4958206,26,12
GSM4958206,27,11
GSM4958206,28,11
GSM4958206,29,11
GSM4958206,30,12
GSM4958206,31,12
GSM4958213,28,11
GSM4958213,29,11
GSM4958213,30,12
GSM4958213,31,12
GSM4958213,32,13
GSM4958214,27,11
GSM4958214,28,11
GSM4958214,29,11
GSM4958214,30,12
GSM4958214,31,12
GSM4958215,27,11
GSM4958215,28,11
GSM4958215,29,11
GSM4958215,30,12
GSM4958215,31,12
GSM4958216,28,11
GSM4958216,29,11
GSM4958216,30,12
GSM4958216,31,12
GSM4958216,32,13
GSM4958217,27,11
GSM4958217,28,11
GSM4958217,29,11
GSM4958217,30,12
GSM4958217,31,12
GSM4958218,27,12
GSM4958218,28,12
GSM4958218,29,11
GSM4958218,30,12
GSM4958218,31,12
GSM4958218,32,13
GSM4958225,26,12
GSM4958225,27,11
GSM4958225,28,11
GSM4958225,29,11
GSM4958225,30,12
GSM4958225,31,12
GSM4958226,26,12
GSM4958226,27,11
GSM4958226,28,11
GSM4958226,29,11
GSM4958226,30,12
GSM4958226,31,12
GSM4958227,27,11
GSM4958227,28,11
GSM4958227,29,11
GSM4958227,30,12
GSM4958227,31,12
GSM4958228,27,11
GSM4958228,28,11
GSM4958228,29,11
GSM4958228,30,12
GSM4958228,31,12
GSM4958229,27,11
GSM4958229,28,11
GSM4958229,29,11
GSM4958229,30,12
GSM4958229,31,12
GSM4958230,26,12
GSM4958230,27,11
GSM4958230,28,11
GSM4958230,29,11
GSM4958230,30,12
GSM4958230,31,12
GSM5066043,29,12
GSM5066043,30,12
GSM5066043,31,12
GSM5066043,32,10
GSM5066044,29,11
GSM5066044,30,12
GSM5066044,31,12
GSM5066044,32,10
GSM5066044,33,12
GSM5066045,29,11
GSM5066045,30,12
GSM5066045,31,12
GSM5066045,32,10
GSM5066049,26,14
GSM5066049,27,14
GSM5066049,28,14
GSM5066049,29,13
GSM5066049,30,14
GSM5066049,31,12
GSM5066049,32,12
GSM5066049,33,13
GSM5066050,28,12
GSM5066050,29,11
GSM5066050,30,12
GSM5066050,31,12
GSM5066050,32,10
GSM5066050,33,10
GSM5066051,28,12
GSM5066051,29,11
GSM5066051,30,12
GSM5066051,31,12
GSM5066051,32,10
GSM5229605,28,11
GSM5229605,29,11
GSM5229605,30,11
GSM5229605,31,11
GSM5229605,32,12
GSM5229605,33,11
GSM5229605,34,12
GSM5229605,35,11
GSM5229605,36,11
GSM5229605,37,12
GSM5229606,28,11
GSM5229606,29,11
GSM5229606,30,11
GSM5229606,31,12
GSM5229606,32,12
GSM5229606,33,12
GSM5229606,34,12
GSM5229606,35,11
GSM5229606,36,11
GSM5229607,27,11
GSM5229607,28,11
GSM5229607,29,11
GSM5229607,30,11
GSM5229607,31,12
GSM5229607,32,12
GSM5229607,33,12
GSM5229608,28,11
GSM5229608,29,11
GSM5229608,30,11
GSM5229608,31,11
GSM5229608,32,12
GSM5229608,33,12
GSM5229608,34,12
GSM5229608,35,12
GSM5229609,27,11
GSM5229609,28,11
GSM5229609,29,11
GSM5229609,30,11
GSM5229609,31,12
GSM5229609,32,12
GSM5229609,33,12
GSM5229609,34,12
GSM5234105,34,13
GSM5234105,35,13
GSM5234105,36,13
GSM5234105,37,14
GSM5234105,38,13
GSM5234105,39,14
GSM5234106,33,14
GSM5234106,34,13
GSM5234106,35,13
GSM5234106,36,13
GSM5234106,37,14
GSM5234106,38,14
GSM5234106,39,14
GSM5291033,28,11
GSM5291033,29,11
GSM5291033,30,11
GSM5291033,31,12
GSM5291034,28,11
GSM5291034,29,11
GSM5291034,30,11
GSM5291034,31,12
GSM5291034,32,12
GSM5291035,28,11
GSM5291035,29,11
GSM5291035,30,11
GSM5291035,31,12
GSM5291035,32,12
GSM5291036,28,11
GSM5291036,29,11
GSM5291036,30,11
GSM5291036,31,12
GSM5291037,28,11
GSM5291037,29,11
GSM5291037,30,11
